gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color,-log10(padj),domain
SteCoe_29026,2090.1603932500434,0.17647783001953926,0.0790283238190305,2.233095952074873,0.025542617498079342,0.11541198773888835,anterior,0.9377490790619317,Acyl-CoA_dh_N domain protein
SteCoe_29032,32337.330323180093,0.19521988968436269,0.04314973721202223,4.524242841274389,6.061209932577647e-06,0.00027774909206065043,anterior,3.55634735205836,ATP-synt_ab_N domain protein
SteCoe_29033,301.2056847021938,-0.35062360391975034,0.16605660447443582,-2.1114703930594243,0.0347319001239891,0.14179426443009954,posterior,0.848341335984663,Metallophos domain protein
SteCoe_29039,549.3043324496406,-0.22718397591680634,0.10071174713770965,-2.2557842791284624,0.02408414436311092,0.11066635827364024,posterior,0.955984381258785,PLK family kinase
SteCoe_29054,239.70929923699327,-0.28114592527641963,0.14797431439328634,-1.8999643717164967,0.057437795347961375,0.1968742667512628,posterior,0.7058110463722211,hypothetical protein
SteCoe_29062,86.47121401089792,0.46682311919722275,0.2417300208184564,1.9311756049854285,0.053461339753046525,0.1885094863088764,anterior,0.7246667900314729,hypothetical protein
SteCoe_29063,1604.5861958213839,-0.16982709826812956,0.06768430663757172,-2.5091059760351917,0.012103716567688265,0.06983592639460016,posterior,1.1559211014322641,EF-hand_7 domain protein
SteCoe_29079,597.7985385389927,-0.40822904838970697,0.16977205686098468,-2.404571493905969,0.016191438774402527,0.08532872250458824,posterior,1.0689047563404201,Ion_trans domain protein
SteCoe_29082,209.57375236403308,-0.34313802490362205,0.1781152827516756,-1.926494007715315,0.054042719355673084,0.1898384979636524,posterior,0.7216157109931933,Ion_trans domain protein
SteCoe_29097,504.1461430413338,-0.4366426260324018,0.11982194941419447,-3.6440954947497772,0.00026833378563187037,0.004455676250686594,posterior,2.3510863725130298,hypothetical protein
SteCoe_29107,315.1936747070262,-0.4586859233419968,0.15822451202997548,-2.898956157027675,0.0037440724449585173,0.030202805189393934,posterior,1.5199527185760668,hypothetical protein
SteCoe_29121,775.6135782457085,0.2707888961812854,0.09305421568174965,2.9100121278481113,0.003614147315253565,0.02944332391225178,anterior,1.5310131632454322,AMP-binding domain protein
SteCoe_29125,1025.4229164638807,0.17524674767371182,0.07593501407035962,2.307851652089407,0.0210073889237724,0.10098869497483921,anterior,0.9957272399286431,Brix domain protein
SteCoe_29127,133.84188741839188,0.5967449519163073,0.18662081593736846,3.197633387888412,0.001385603126700592,0.014898373196155308,anterior,1.8268611510846857,STE11 family kinase
SteCoe_2913,163.30564387796997,-0.4830372358799411,0.1860553005851582,-2.5962024965736092,0.009426049511493905,0.05871757913315077,posterior,1.2312318582484436,EF-hand_7 domain protein
SteCoe_29130,564.0101488506231,0.25843208397612866,0.09999131668489823,2.584545263970505,0.009750750475731948,0.060195873275160454,anterior,1.2204332807564164,RSK family kinase
SteCoe_29135,3068.804246669768,0.22691102386682532,0.08958889538122729,2.532803009806647,0.011315452357868358,0.06656478502752643,anterior,1.1767554662191968,PB1 domain protein
SteCoe_29136,890.5122090765899,0.19250800700603693,0.08125678040136931,2.3691316103731923,0.01782990749971596,0.09099900687116028,anterior,1.0409633473792195,Epimerase domain protein
SteCoe_29137,576.8802027964442,-0.3226919823229224,0.12787754477038052,-2.5234452452332783,0.011621115676356117,0.06796968067732362,posterior,1.167684770395556,Ras domain protein
SteCoe_2914,1230.5630387095234,-0.1597452432663847,0.07058815776688986,-2.2630600984647735,0.0236319848161977,0.10925252300608047,posterior,0.96156852492993,TKL related kinase
SteCoe_29140,2634.127916512342,0.16727118904773564,0.06275385082731229,2.665512742923728,0.007687101833123742,0.05076569841927738,anterior,1.2944296345453081,Biotin_lipoyl domain protein
SteCoe_29142,9034.743548992581,0.17171850630884333,0.052348647269372516,3.2802854565701494,0.001037021034131413,0.012041624340860355,anterior,1.9193149254793291,Transketolase_N domain protein
SteCoe_29149,3536.039897242714,0.17803604292164482,0.057812755892672055,3.0795287332810135,0.0020732837043700584,0.01968559369636204,anterior,1.7058514828211306,WD40 domain protein
SteCoe_29164,266.0269164918284,0.5178722436081927,0.1443389059185806,3.5878908760768673,0.00033336374928319174,0.005226614906162464,anterior,2.281779497279278,hypothetical protein
SteCoe_29179,1275.9430472537044,-0.27242566874940594,0.08675965094185378,-3.140004204627164,0.001689454098703632,0.01708172482183587,posterior,1.7674682786830078,hypothetical protein
SteCoe_29180,289.8952847388221,0.3004742108745369,0.15662543404620594,1.9184253994526475,0.05505709299042646,0.1921607468266079,anterior,0.71633532206625,hypothetical protein
SteCoe_29181,647.6707765611854,0.2281903490081606,0.1013894414470487,2.2506322724672914,0.02440883763242553,0.11182714413276439,anterior,0.9514527660719083,Aminotran_1_2 domain protein
SteCoe_29185,393.9696381525234,0.30628907746913964,0.12166528088916477,2.5174731462475672,0.011819997949354885,0.06881249624060093,anterior,1.162332687410768,hypothetical protein
SteCoe_29197,271.97430535896916,0.33614701575557326,0.14522350553311542,2.314687381506029,0.020630046835230627,0.09991298410810519,anterior,1.0003780697311182,Metallophos domain protein
SteCoe_29198,2481.6027669604678,0.2577012439226358,0.06895786250015737,3.737082829707022,0.00018616760949457799,0.0033799180012975645,anterior,2.4710938358217436,Epimerase domain protein
SteCoe_29208,328.81118666162166,0.31000972006892075,0.15011725737618978,2.0651171323497124,0.03891191876498585,0.15308126626888502,anterior,0.8150779540036209,hypothetical protein
SteCoe_29213,115.3766843981747,-0.4463601808669796,0.20989502218974238,-2.1265877399582913,0.03345435204777365,0.13861249643539816,posterior,0.8581976146860348,hypothetical protein
SteCoe_2922,3016.82411242741,0.10136055882923577,0.05342226079014049,1.8973468612160025,0.057782173995081565,0.1976422462743828,anterior,0.7041202188434104,DOT1 domain protein
SteCoe_29220,296.61888538653994,-0.7435944977730283,0.16096911852028625,-4.619485430550558,3.8469289017898405e-06,0.00019938669846801034,posterior,3.700303817812882,Linker_histone domain protein
SteCoe_29223,7631.863264306623,0.24376476921833265,0.04539956446944013,5.369319553327838,7.903427066311571e-08,1.1639295280966709e-05,anterior,4.934073313917451,Proteasome_A_N domain protein
SteCoe_29239,165.16449649641893,-0.4322048215217073,0.17228123613000243,-2.508716742637997,0.012117060606214326,0.06989403354540809,posterior,1.1555598959124094,CDKL family kinase
SteCoe_2924,141.27884634116015,0.5167769022403891,0.21929909955866475,2.356493498059922,0.018448390605975102,0.09280257550058711,anterior,1.032439970869801,Ribosomal_L13e domain protein
SteCoe_29241,1163.816889113585,-0.1452335359396287,0.07390095418472248,-1.9652457473905365,0.04938580146274988,0.17941211371819682,posterior,0.7461482371929397,Myb_DNA-bind_6 domain protein
SteCoe_29246,2248.04510906592,0.1722692173700392,0.06626642450760319,2.5996455769282316,0.009332008720167203,0.05826775269311416,anterior,1.2345717317262352,hypothetical protein
SteCoe_2925,472.05773925627733,-0.25270986564459763,0.11349069015822462,-2.226701285297311,0.025967244481223572,0.11671322640539847,posterior,0.9328799251937688,hypothetical protein
SteCoe_29250,670.8043015849977,0.20025402466416703,0.09788066856217803,2.0458996409179306,0.04076624568987777,0.15791545372477722,anterior,0.8015753675281828,Rxt3 domain protein
SteCoe_29251,1232.6120167095771,-0.24927305449600914,0.10700719713019183,-2.3294980261255467,0.019832697449096923,0.09733565187957152,posterior,1.0117280582043477,Guanylate Cyclase with N-terminal phospholipid ATPase domain
SteCoe_29253,1075.4853410694777,0.270848614142681,0.09422765795707604,2.8744067295619504,0.004047873088750003,0.031947200034910514,anterior,1.4955671989351271,hypothetical protein
SteCoe_29255,1400.8467149064397,-0.23911740458806882,0.10599729046951434,-2.255882235563756,0.024078007340863482,0.11066635827364024,posterior,0.955984381258785,JmjN domain protein
SteCoe_29256,2429.283516200741,-0.1726682157965617,0.07387301603999072,-2.3373651849152712,0.01942020378760668,0.09595072459059534,posterior,1.017951741256712,SHIPPO-rpt domain protein
SteCoe_29264,2222.3381572941594,0.131367795303373,0.06143856567216629,2.1381976266234184,0.032500706934693056,0.13584264941934537,anterior,0.8669638567159855,hypothetical protein
SteCoe_29268,639.9574168919271,0.2217010807154297,0.09165085467007682,2.4189745039858654,0.015564331086075614,0.08309018150301467,anterior,1.080450292352952,hypothetical protein
SteCoe_2927,2582.056066095006,0.11479443283421427,0.06073211593891327,1.890176738608597,0.05873432662134451,0.19957354102480993,anterior,0.6998970369394882,NAD_binding_4 domain protein
SteCoe_29278,2046.8494891064154,0.17580987258637737,0.06587543035667204,2.6688231353401837,0.007611752049957571,0.05036918291750665,anterior,1.29783509415512,EF-hand_4 domain protein
SteCoe_29283,245.78929416487344,0.2701468774509826,0.1405522086341701,1.9220393622850998,0.054600805031868,0.1910149665581042,anterior,0.7189326032289811,hypothetical protein
SteCoe_29296,549.2062190554489,0.1868019659214825,0.09748211242784215,1.916269162301508,0.055330843950961384,0.19254236999497149,anterior,0.7154736867776116,hypothetical protein
SteCoe_29300,3232.165461554967,0.24142926643556306,0.058662891336592665,4.115536430863997,3.8627997625169345e-05,0.0010701848359040986,anterior,2.970541207099225,hypothetical protein
SteCoe_29303,8708.919562290179,0.12131726600215952,0.05432458519825781,2.233192679878026,0.0255362408488404,0.11540759515050537,anterior,0.9377656086550654,Inhibitor_I29 domain protein
SteCoe_29311,846.3737771567835,-0.20245628838458357,0.08366340587751667,-2.419890587301452,0.015525177609808658,0.08298791826436717,posterior,1.0809851294677961,NIF domain protein
SteCoe_29317,5822.832142631251,0.1800492916287804,0.06173555393251979,2.9164602916754214,0.003540277838923,0.02899662210249052,anterior,1.5376525913318397,DCP1 domain protein
SteCoe_29323,6276.652077549163,0.20546612694087732,0.051629942197512206,3.979592426326166,6.9033517729146e-05,0.0016415832267128994,anterior,2.7847370940580722,Ribosomal_S8 domain protein
SteCoe_29330,4375.841789739178,0.13060098273397452,0.0624704198753814,2.090605169526679,0.036563471967829914,0.14685458930409895,anterior,0.8331124769361921,DEAD domain protein
SteCoe_29331,38360.14869684837,0.2516818512936204,0.05550678851826969,4.534253521274807,5.78075622796821e-06,0.0002689374041220766,anterior,3.5703487914021323,zf-NF-X1 domain protein
SteCoe_29332,234.20821154810983,-0.30327800446362535,0.15522100162570968,-1.9538464594818887,0.05071937798358845,0.18236430332742007,posterior,0.7390601681190035,His_Phos_1 domain protein
SteCoe_29344,2101.1112410579985,0.14949920800109373,0.06758826718241695,2.2119106500778267,0.026972839236096117,0.1199954185515826,anterior,0.9208353350836238,Mito_carr domain protein
SteCoe_29363,110.26407764871863,0.4852222235515924,0.2227463197703769,2.1783624710468605,0.029379061590490214,0.1270732187975143,anterior,0.895945969147055,Ribosomal_S19 domain protein
SteCoe_29372,232.95836579220364,-0.36478384357177995,0.17201707097737345,-2.1206258280014683,0.03395330283371907,0.13994187004656186,posterior,0.8540523268975362,SAPS domain protein
SteCoe_29373,256.0268533640315,-0.28247788642327754,0.14778416480329498,-1.9114218820349518,0.055950386864393874,0.19404979066140438,posterior,0.7120868214354116,hypothetical protein
SteCoe_29392,1010.0994252261866,0.2089036654877974,0.08777074912641206,2.3801057592310544,0.017307669899231416,0.08922935370067302,anterior,1.0494922526516575,Peptidase_M16_M domain protein
SteCoe_29393,216.54614417540313,-0.29908047638199237,0.15592014596693055,-1.918164420173292,0.05509016614751173,0.1921607468266079,posterior,0.71633532206625,PIP5K domain protein
SteCoe_29399,187.9199105125439,-0.421837689874235,0.16367834312306986,-2.5772358262269,0.009959397695150751,0.060968754873472905,posterior,1.2148926742105166,hypothetical protein
SteCoe_29408,4370.9498114832495,0.13706071230602032,0.05348426838677548,2.562636013170369,0.010388089008456388,0.06259233992284924,anterior,1.2034788126808242,zf-Sec23_Sec24 domain protein
SteCoe_29414,204.5944048895933,-0.44360462927319366,0.1628995923826967,-2.723178264504446,0.006465715898423281,0.04487663842216735,posterior,1.3479796822639452,MFS_1 domain protein
SteCoe_29426,1781.5201700861016,0.14027029336620536,0.06561939009375523,2.1376348235756373,0.03254639310085745,0.13594229404846228,anterior,0.8666454055614543,Ribosomal_L21p domain protein
SteCoe_29427,251.58260902361982,-0.4083174072052513,0.16591829889322693,-2.4609546380897687,0.013856788465290011,0.07628199558850293,posterior,1.117577954040577,hypothetical protein
SteCoe_29428,5199.308077889207,0.2633676968361185,0.05972229647526878,4.409872231640993,1.0343162682023462e-05,0.00041516521787956584,anterior,3.381779038386297,Vps26 domain protein
SteCoe_29446,175.01230740618476,0.4556894802013641,0.19031471477359235,2.3943996171997233,0.016647599719673875,0.08706657957725103,anterior,1.0601485165247988,MORN domain protein
SteCoe_29467,8441.604959561508,0.1664026528822859,0.04607237046330918,3.61176668812395,0.0003041181176219133,0.004901236440527047,anterior,2.3096943461836883,Peptidase_S10 domain protein
SteCoe_29479,539.8820753608105,-0.28027892322667586,0.12612282459013985,-2.2222696338866155,0.026265089020729167,0.11760635582903138,posterior,0.9295692069428133,CDKL family kinase
SteCoe_29480,31823.024838652975,0.1959239107887573,0.04257765002221399,4.60156703544085,4.193241542662631e-06,0.0002135908779011334,anterior,3.6704172992174424,Inhibitor_I29 domain protein
SteCoe_29484,274.8211324841147,0.3045914291374197,0.1385000538349926,2.1992152400193756,0.027862621193859443,0.12247394256353944,anterior,0.9119563015413792,PH_BEACH domain protein
SteCoe_29485,3244.2987842116877,-0.34331251101739735,0.07877427089152457,-4.358180750287779,1.3114805313133148e-05,0.0004833410149991274,posterior,3.3157463502531925,hypothetical protein
SteCoe_29487,1935.2658200810838,0.18477499417323312,0.07426902719392692,2.487914560813615,0.01284945983452155,0.07276249411465743,anterior,1.1380924228346618,DEAD domain protein
SteCoe_29493,515.2993397508916,-0.1984348186900473,0.099011498889719,-2.0041593240707125,0.045052996245761256,0.16890911716958795,posterior,0.7723469079803282,hypothetical protein
SteCoe_29506,132.74558955380974,-0.377410698487127,0.19033020872872627,-1.9829258897364144,0.04737570828644339,0.17475572201566975,posterior,0.7575685952724296,hypothetical protein
SteCoe_29507,2111.756497550989,0.22004565727520786,0.06603141448380552,3.3324389458471315,0.000860883572562714,0.010571194829502126,anterior,1.9758759229543328,MCM2_N domain protein
SteCoe_29511,4400.815929273137,0.16624377799881151,0.05307656174454708,3.1321504734788306,0.001735309125051227,0.017348216786677858,anterior,1.7607451594613845,NLE domain protein
SteCoe_29518,570.6657827859519,-0.27348752075837757,0.12416782327173276,-2.202563543051479,0.02762552585712019,0.12183301923852634,posterior,0.9142349930686066,hypothetical protein
SteCoe_29520,1742.3928832086476,0.15602331040967102,0.06557289750584121,2.379387160614224,0.01734145145920815,0.08933880686608706,anterior,1.0489598518970287,Abhydro_lipase domain protein
SteCoe_29524,212.85406964267665,-0.30369046008882367,0.156489396754995,-1.9406456053012433,0.0523012783703887,0.18595429542478858,posterior,0.7305937852655504,hypothetical protein
SteCoe_29525,1400.4835084736753,-0.422609664608786,0.0907173020175398,-4.658534317158994,3.184687220773727e-06,0.00017849294202730229,posterior,3.7483789520963153,hypothetical protein
SteCoe_29534,523.8945152762823,-0.29366948966029294,0.10339999546320527,-2.840130585545284,0.004509506957321899,0.03470126542942408,posterior,1.4596546877740946,AMPK subfamily kinase
SteCoe_29543,614.0802291323383,0.19893667851648014,0.0945021826435504,2.10510141619525,0.03528248100032169,0.14318169883710935,anterior,0.8441124890252857,tRNA_synt_1c_R1 domain protein
SteCoe_29544,750.7524779337892,-0.17327931430603677,0.09062925152806095,-1.9119579096643584,0.05588159295207196,0.19390567694158997,posterior,0.7124094759738177,PP2C domain protein
SteCoe_29555,69404.7002770782,0.20782952899900817,0.05357735943390878,3.8790550933250016,0.00010486300533103154,0.002211914653491143,anterior,2.6552316342538322,hypothetical protein
SteCoe_2956,704.0096274184317,-0.2077313513340342,0.10595620423305102,-1.9605397610991084,0.04993273536260011,0.1804773616467508,posterior,0.743577266492367,AGC kinase
SteCoe_29562,335.5971150264685,-0.6103002249739728,0.15749414707236584,-3.8750660663824577,0.00010659577516216641,0.002238196836590857,posterior,2.6501017224161694,hypothetical protein
SteCoe_29564,13865.303217779772,0.17916459932531875,0.05118408806754557,3.5003964335338456,0.00046456671652423016,0.006701672035663286,anterior,2.173816829348675,14-3-3 domain protein
SteCoe_29565,270.5646687932654,-0.3277572056896741,0.13830326878695337,-2.3698442456523674,0.01779558016442179,0.09086724505764297,posterior,1.0415926388276482,hypothetical protein
SteCoe_29571,625.3031227326644,0.21060017151093857,0.10248675215668557,2.0549014099789713,0.0398885282604471,0.15588939100907528,anterior,0.80718343954491,hypothetical protein
SteCoe_29574,8672.299231210813,0.17736089890225423,0.04704254749509391,3.7702230926322873,0.00016310168255734538,0.0030471332715044214,anterior,2.5161085507614986,zf-Sec23_Sec24 domain protein
SteCoe_29588,211.8131044390083,0.3482750676789736,0.15240674505363364,2.285168333963249,0.022302959202467696,0.10513949139947346,anterior,0.9782341281634792,ERGIC_N domain protein
SteCoe_29594,688.6117372329794,0.2514388673669742,0.09033928337581196,2.783272768735468,0.005381354295513684,0.039434948396156216,anterior,1.4041187231473071,Arginase domain protein
SteCoe_29599,298.64629041667826,0.38995353367315216,0.15072553653770385,2.5871762849927267,0.009676607184692767,0.05991135686341819,anterior,1.22249084446201,hypothetical protein
SteCoe_29619,1615.1275799463826,-0.3408283454451517,0.11364338972149172,-2.9991040066688175,0.0027077485587268047,0.02388321467288401,posterior,1.6219072177130143,Ank_3 domain protein
SteCoe_2962,234.40037837376704,0.29773317494575535,0.15578220851649163,1.9112142380125283,0.05597705489444749,0.19405807446414391,anterior,0.7120682822088574,Ras domain protein
SteCoe_29622,180.45145658356725,-0.42904959191838377,0.1752432732996169,-2.4483084790640106,0.014352871292033241,0.07830639079460343,posterior,1.1062027925580118,PUB domain protein
SteCoe_2963,1137.8928070494535,0.24897681008025174,0.0854386723181918,2.9140997083031572,0.0035671595375974144,0.029173927524264724,anterior,1.5350051002819032,Ras domain protein
SteCoe_29631,894.2695000809526,0.18973801882595612,0.08388189588258198,2.26196626613628,0.023699487584522748,0.10943962988716295,anterior,0.9608253843578278,PCI domain protein
SteCoe_29633,534.323774053763,0.2743717511448347,0.12515634149602844,2.1922321143714583,0.028362750698497877,0.1239325104186052,anterior,0.9068147529995871,PA26 domain protein
SteCoe_29651,18474.295576685505,0.1300657887539559,0.04076709655797822,3.1904599477418936,0.0014204652844151844,0.015140704875357298,anterior,1.8198539057902257,Peptidase_S28 domain protein
SteCoe_29652,1332.619953280177,0.21524791063474003,0.08155988440932758,2.6391394763934124,0.008311677683610843,0.053670264667621995,anterior,1.2702662630434218,hypothetical protein
SteCoe_29657,161.93318067257002,-0.5748745587596121,0.1989496155593203,-2.8895484776053926,0.0038579551717337303,0.03090126584291151,posterior,1.5100237297230201,hypothetical protein
SteCoe_29658,2739.9231677839034,0.1995413315933747,0.0665561750346098,2.9980889299845055,0.0027167838489008593,0.023943745324123893,anterior,1.6208079154844321,Thioredoxin domain protein
SteCoe_29664,13294.679188148579,0.09742272081280032,0.0445537631517832,2.186632821135808,0.028769339353417408,0.12519675413753317,anterior,0.9024069305379828,Abhydro_lipase domain protein
SteCoe_29667,2474.6197964683934,0.19887308851975843,0.07356248491906063,2.703458002249035,0.0068622119223531765,0.046771679984018426,anterior,1.3300170304617032,Mito_carr domain protein
SteCoe_29668,81.68095987222547,-0.6665536965604667,0.3144856436764206,-2.119504371545477,0.03404786470506263,0.14008826645701491,posterior,0.8535982389210329,hypothetical protein
SteCoe_29674,570.6226197412925,0.2020819211882768,0.09989460538830951,2.0229512935432856,0.043078169401210245,0.1639150444393164,anterior,0.7853811842139384,zf-AN1 domain protein
SteCoe_29675,2151.883911163979,0.11649294121909726,0.06060181618675285,1.9222681521640903,0.054572025191829285,0.19100656055504386,anterior,0.7189517156636763,ENTH domain protein
SteCoe_29676,367.16456189949986,0.26855538186980793,0.12018370686707741,2.234540678353588,0.02544751911018029,0.11522103852312462,anterior,0.9384682146603537,DSPc domain protein
SteCoe_2968,24099.240100644904,0.1622163364218741,0.04577791386614641,3.543550212798928,0.00039477812586581233,0.005955719138874671,anterior,2.225065790992555,Cpn60_TCP1 domain protein
SteCoe_29685,1177.1688040830456,0.23641507553557772,0.07885546404513269,2.9980810892225076,0.0027168537473237888,0.023943745324123893,anterior,1.6208079154844321,Aminotran_3 domain protein
SteCoe_29687,2713.053673503857,0.17806633911513658,0.06082719433446145,2.927413323324263,0.003417943163270947,0.02830041035614106,anterior,1.548207267157137,SIR2 domain protein
SteCoe_29697,7012.60211460511,0.12864406417791616,0.04870811408734749,2.6411218456789523,0.008263199557487302,0.053439558254544495,anterior,1.2721371405101802,Alba domain protein
SteCoe_29702,460.4670435287018,-0.536255287199191,0.11670405955887567,-4.59500114414321,4.327468941537569e-06,0.00021743240418257233,posterior,3.6626757320575636,hypothetical protein
SteCoe_29711,94.709258485793,-0.6581276283338603,0.2236470190120003,-2.94270691038608,0.0032535628408390796,0.02726710396517963,posterior,1.5643609859575736,hypothetical protein
SteCoe_29714,7565.563971926223,0.12561103059523496,0.060084316216803844,2.0905793475620045,0.03656578867331152,0.14685458930409895,anterior,0.8331124769361921,SNF2_N domain protein
SteCoe_29716,208.21000002131373,-0.4075218050113942,0.21469414518655683,-1.8981505278463986,0.05767625567752689,0.1974380833180361,posterior,0.7045690736539475,hypothetical protein
SteCoe_29717,1499.2989112461419,0.2506530295920731,0.07680563646437642,3.263471811841956,0.0011005613172767484,0.01248082122630254,anterior,1.9037568375448144,Coprogen_oxidas domain protein
SteCoe_29718,2034.9007843151442,0.20097780938377202,0.05937207616496399,3.3850561133378534,0.0007116370518907717,0.009193658727905262,anterior,2.036511621462193,Skp1_POZ domain protein
SteCoe_29728,3271.654810946647,0.21006968474210738,0.05724452137673751,3.669690647941613,0.00024284416938214447,0.004138622819621957,anterior,2.3831441519565897,C2 domain protein
SteCoe_2973,902.9830604124985,0.22719208038357144,0.0860531725921198,2.6401360175345383,0.008287275915307557,0.05353317816989014,anterior,1.2713769725576634,HlyIII domain protein
SteCoe_29732,1829.8620327651709,0.2874414229693538,0.07143524492294367,4.023803981905758,5.726558567804079e-05,0.0014454483647386323,anterior,2.83999741787061,hypothetical protein
SteCoe_29735,2728.60790416145,0.17661615270152775,0.06586394721145421,2.681530035460932,0.007328633524935561,0.04895077894634782,anterior,1.3102403929433981,Cyt-b5 domain protein
SteCoe_29746,1242.6936263926534,-0.2498358638230185,0.0726499218976741,-3.438900652569278,0.0005840815384068835,0.007941897822204794,posterior,2.1000757047234186,hypothetical protein
SteCoe_29748,5697.223288328533,0.10936055801203917,0.055443213607020495,1.9724787020316477,0.048554985269324405,0.17779310503792814,anterior,0.7500850853345536,Kinesin domain protein
SteCoe_29749,2442.9818609683966,-0.2792286305363267,0.05977077262371142,-4.671658375477566,2.9877759335013383e-06,0.00017243504671347992,posterior,3.7633744609741435,FOP_dimer domain protein
SteCoe_29751,8891.816227559311,0.12029424378560093,0.051226480938259614,2.3482824035987324,0.018860215543418102,0.09420843104424564,anterior,1.0259102289253295,XRN_N domain protein
SteCoe_2976,1228.2092167471772,0.29732952367848237,0.08328365725382626,3.5700824565412836,0.00035686887566070073,0.005486377228839888,anterior,2.260714334760792,Citrate_synt domain protein
SteCoe_29776,3771.3525177638912,0.1643709498737873,0.052886273639353464,3.1080077790066953,0.0018835311027607046,0.018332234807817722,anterior,1.7367845887452487,AMP-binding domain protein
SteCoe_29784,1934.1686430395885,-0.26745482982016294,0.08602619346996504,-3.1089929593774412,0.0018772619171035514,0.018287888219812608,posterior,1.7378364414581402,HSP70 domain protein
SteCoe_2979,465.84082854729314,0.24627335571235515,0.11052658603473456,2.2281820559893184,0.02586837715815384,0.11641587478086766,anterior,0.933987794087795,hypothetical protein
SteCoe_29792,6754.151909946694,0.20941610998072333,0.054636165599703246,3.832921063952935,0.00012663059578177908,0.0025402005130972967,anterior,2.5951320005868825,DnaJ domain protein
SteCoe_29795,6925.786723476062,0.2167290624499465,0.056481936587219506,3.8371393678273242,0.00012447583689318483,0.002517868032622849,anterior,2.598967036025459,hypothetical protein
SteCoe_29796,2206.1021437750283,0.15668436658310547,0.06987192349237634,2.2424510268448694,0.02493223708094753,0.113664173916856,anterior,0.9443764000616968,PP-binding domain protein
SteCoe_29797,1218.1897691839806,-0.21855196355914158,0.07496329384561043,-2.9154530483846814,0.0035517254352117967,0.029069967398816673,posterior,1.5365554552788314,hypothetical protein
SteCoe_29803,117.38791918403517,-0.5175901377881699,0.22261790188980243,-2.3250157934036273,0.020071115716854247,0.09814486032006083,posterior,1.0081324387341926,hypothetical protein
SteCoe_29814,50002.561870928475,0.23245706658080176,0.05101354063460063,4.556771862706871,5.194579158355224e-06,0.0002492697603314999,anterior,3.603330403877812,Orn_Arg_deC_N domain protein
SteCoe_29817,6097.871484180232,0.16010248107134806,0.07511344919265346,2.13147555853429,0.0330499839216845,0.1373587693000488,anterior,0.8621436089988005,DnaJ domain protein
SteCoe_29823,1787.7074273113797,-0.1461868108359154,0.062298501171905905,-2.3465542201814595,0.01894790914433572,0.09449174494818892,posterior,1.0246061309621424,WD40 domain protein
SteCoe_29828,6155.719235033917,0.17253633286163939,0.056941537095151686,3.030061035642996,0.0024450432172460246,0.02217046830618752,anterior,1.65422513319832,EF-hand_7 domain protein
SteCoe_29833,119.71822534689706,-0.709445426352425,0.23189066125193497,-3.0593962797909144,0.002217835692095263,0.020735404277146343,posterior,1.6832874927994947,NIF domain protein
SteCoe_29839,6668.704102158611,0.20637052525798477,0.06602295562855233,3.125738969019097,0.0017735890419816422,0.01755828484120352,anterior,1.7555179098639275,2Fe-2S_thioredx domain protein
SteCoe_29842,4275.817872579223,0.19501971898772824,0.05951653642271837,3.2767316566036975,0.0010501612484407682,0.012141387817652498,anterior,1.9157316685243442,Ribosomal_L16 domain protein
SteCoe_29848,6793.184124160558,0.23654980145588791,0.05667973355609752,4.17344589705539,3.0002693265257286e-05,0.0008820865645467802,anterior,3.0544887928044098,Mito_carr domain protein
SteCoe_29856,135.35055423579118,-0.46134744164145186,0.19728265539640485,-2.3385098944175056,0.019360813001668097,0.09577265725933458,posterior,1.0187584626994914,UQ_con domain protein
SteCoe_29860,1496.7052425314023,-0.1862578070702153,0.06937267317720296,-2.684887269580132,0.007255427336598492,0.048522516550493014,posterior,1.314056683163037,hypothetical protein
SteCoe_29862,7556.244720683954,0.16725024826056162,0.04749651305816389,3.5213163554922056,0.00042940998728305,0.006315165887356922,anterior,2.199615236871518,AMP-binding domain protein
SteCoe_29867,1030.1895567176387,-0.23273771622117206,0.0876819830381177,-2.654339103165525,0.00794639257377722,0.051923888317147726,posterior,1.2846327928746475,hypothetical protein
SteCoe_29876,236.7116194121255,0.2867662142844502,0.14141836601142077,2.027786223051759,0.04258207105104412,0.16266503492379178,anterior,0.7887057892363011,zf-DHHC domain protein
SteCoe_29888,3508.168400687036,0.26881327857842097,0.057943770438760624,4.639209297961085,3.497447170297155e-06,0.0001890746503152543,anterior,3.7233666941384964,GTP_EFTU_D3 domain protein
SteCoe_29889,12377.389081318712,0.13040348388122086,0.044599174115648836,2.923899073625788,0.003456768062203673,0.028481391697732603,anterior,1.5454387934102225,ATP-synt_ab_N domain protein
SteCoe_2989,144.5302805027886,0.6619211528827597,0.1952759165715456,3.389671212426462,0.0006997649618793536,0.009089282844265035,anterior,2.041470381801707,STE related kinase
SteCoe_29899,2067.2265335124534,0.2280354106410086,0.07176997532640814,3.177309308020645,0.001486484081698619,0.015582906765141045,anterior,1.8073515277730074,Macro domain protein
SteCoe_29901,110.75932877443752,-0.4141865039504577,0.20245055686372082,-2.045864977438746,0.04076965693749883,0.15791545372477722,posterior,0.8015753675281828,hypothetical protein
SteCoe_29908,180.40415410569491,0.41540591390236675,0.18348616790240746,2.26396310223947,0.02357638426368026,0.10913724464917153,anterior,0.9620270148992709,Ras domain protein
